"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso"
"1098",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",30,"C",1,"",1,30,"L",1,1,"",NA
"1099",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",30,"R",1,"",1,30,"R",1,1,"",NA
"1100",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",30,"L",1,"",1,30,"C",0,1,"",NA
"1101",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",30,"L",1,"",1,30,"R",0,1,"",NA
"1102",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",30,"C",1,"",1,30,"R",1,1,"",NA
"1103",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",30,"R",1,"",1,30,"R",0,1,"",NA
"1104",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",30,"L",1,"",1,30,"C",1,1,"",NA
"1105",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",30,"C",1,"",1,30,"C",1,1,"",NA
"1106",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",30,"L",0,"",1,30,"L",1,1,"",NA
"1107",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",30,"R",1,"",1,30,"R",0,1,"",NA
"1108",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",30,"C",0,"",1,30,"R",1,1,"",NA
"1109",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",30,"R",1,"",1,30,"C",1,1,"",NA
"1110",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",30,"C",1,"",1,30,"R",0,1,"",NA
"1111",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",31,"L",1,"",1,31,"R",1,1,"",NA
"1112",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",31,"C",1,"",1,31,"C",1,1,"",NA
"1113",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",31,"C",1,"",1,31,"L",0,1,"",NA
"1114",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",31,"L",1,"",1,31,"L",1,1,"",NA
"1115",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",31,"C",1,"",1,31,"R",0,1,"",NA
"1116",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",31,"R",1,"",1,31,"L",0,1,"",NA
"1117",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",31,"R",0,"",1,31,"R",1,1,"",NA
"1118",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",31,"L",1,"",1,31,"R",1,1,"",NA
"1119",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",31,"R",1,"",1,31,"C",0,1,"",NA
"1120",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",31,"C",1,"",1,31,"L",0,1,"",NA
"1121",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",31,"C",1,"",1,31,"C",1,1,"",NA
"1122",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",31,"C",1,"",1,31,"R",1,1,"",NA
"1123",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",31,"R",1,"",1,31,"L",0,1,"",NA
"1124",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",31,"C",1,"",1,31,"R",1,1,"",NA
"1125",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",31,"L",1,"",1,31,"R",0,1,"",NA
"1126",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",31,"L",0,"",1,31,"L",0,1,"",NA
"1127",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",31,"C",1,"",1,31,"C",1,1,"",NA
"1128",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",31,"C",1,"",1,31,"R",1,1,"",NA
"1129",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",31,"C",1,"",1,31,"R",0,1,"",NA
"1130",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",31,"C",1,"",1,31,"L",1,1,"",NA
"1131",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",31,"C",1,"",1,31,"L",0,1,"",NA
"1132",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",31,"R",1,"",1,31,"R",1,1,"",NA
"1133",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",31,"R",1,"",1,31,"L",1,1,"",NA
"1134",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",31,"L",1,"",1,31,"L",1,1,"",NA
"1135",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",31,"C",1,"",1,31,"C",1,1,"",NA
"1136",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",31,"R",1,"",1,31,"R",1,1,"",NA
"1137",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",31,"L",1,"",1,31,"L",1,1,"",NA
"1138",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",31,"L",0,"",1,31,"R",0,1,"",NA
"1139",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",31,"R",1,"",1,31,"L",0,1,"",NA
"1140",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",31,"L",0,"",1,31,"R",0,1,"",NA
"1141",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",31,"R",1,"",1,31,"L",1,1,"",NA
"1142",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",31,"R",1,"",1,31,"C",1,1,"",NA
"1143",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",31,"R",1,"",1,31,"C",1,1,"",NA
"1144",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",31,"L",1,"",1,31,"L",1,1,"",NA
"1145",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",31,"R",1,"",1,31,"L",0,1,"",NA
"1146",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",31,"C",1,"",1,31,"C",0,1,"",NA
"1147",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",31,"C",1,"",1,31,"C",0,1,"",NA
"1148",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",32,"C",0,"",1,32,"L",0,1,"",NA
"1149",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",32,"L",1,"",1,32,"L",1,1,"",NA
"1150",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",32,"C",1,"",1,32,"L",0,1,"",NA
"1151",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",32,"L",1,"",1,32,"C",1,1,"",NA
"1152",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",32,"C",1,"",1,32,"R",0,1,"",NA
"1153",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",32,"C",1,"",1,32,"C",1,1,"",NA
"1154",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",32,"L",1,"",1,32,"L",0,1,"",NA
"1155",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",32,"R",1,"",1,32,"L",0,1,"",NA
"1156",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",32,"L",1,"",1,32,"R",1,1,"",NA
"1157",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",32,"C",1,"",1,32,"C",1,1,"",NA
"1158",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",32,"C",1,"",1,32,"R",0,1,"",NA
"1159",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",32,"R",0,"",1,32,"C",1,1,"",NA
"1160",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",32,"R",1,"",1,32,"C",1,1,"",NA
"1161",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",32,"C",1,"",1,32,"L",0,1,"",NA
"1162",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",32,"C",1,"",1,32,"L",1,1,"",NA
"1163",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",32,"L",1,"",1,32,"C",1,1,"",NA
"1164",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",32,"R",1,"",1,32,"R",1,1,"",NA
"1165",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",32,"C",1,"",1,32,"R",0,1,"",NA
"1166",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",32,"R",1,"",1,32,"C",0,1,"",NA
"1167",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",32,"R",0,"Shelter left for 2 min after the beginning",1,32,"L",0,1,"",NA
"1168",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",32,"C",1,"",1,32,"L",1,1,"",NA
"1169",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",32,"L",1,"",1,32,"C",0,1,"",NA
"1170",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",32,"L",1,"",1,32,"R",1,1,"",NA
"1171",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",32,"L",1,"",1,32,"R",NA,0,"",NA
"1172",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",32,"L",0,"",1,32,"R",0,1,"",NA
"1173",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",32,"R",1,"",1,32,"R",1,1,"",NA
"1174",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",32,"C",1,"",1,32,"C",1,1,"",NA
"1175",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",32,"C",1,"",1,32,"R",1,1,"",NA
"1176",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",32,"R",1,"",1,32,"L",0,1,"",NA
"1177",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",32,"L",1,"",1,32,"R",1,1,"",NA
"1178",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",32,"C",1,"",1,32,"L",1,1,"",NA
"1179",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",32,"C",1,"",1,32,"L",1,1,"",NA
"1180",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",32,"R",1,"",1,32,"C",1,1,"",NA
"1181",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",32,"L",1,"",1,32,"L",0,1,"",NA
"1182",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",32,"L",0,"",1,32,"L",0,0,"",NA
"1183",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",32,"R",1,"",1,32,"C",1,1,"",NA
"1184",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",32,"C",1,"",1,32,"C",1,1,"",NA
"1185",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",33,"C",1,"",1,33,"R",0,1,"",NA
"1186",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",33,"R",1,"",1,33,"R",0,1,"Shelter left for 6 min from the beginning",NA
"1187",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",33,"L",0,"",1,33,"C",1,1,"",NA
"1188",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",33,"C",1,"",1,33,"L",1,1,"",NA
"1189",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",33,"R",1,"",1,33,"R",0,1,"",NA
"1190",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",33,"R",1,"",1,33,"R",1,1,"",NA
"1191",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",33,"R",1,"",1,33,"C",1,1,"",NA
"1192",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",33,"C",1,"",1,33,"C",1,1,"",NA
"1193",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",33,"R",1,"",1,33,"L",0,1,"",NA
"1194",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",33,"L",0,"",1,33,"R",1,1,"",NA
"1195",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",33,"C",1,"",1,33,"C",1,1,"",NA
"1196",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",33,"R",1,"",1,33,"L",1,1,"",NA
"1197",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",33,"L",1,"",1,33,"L",0,1,"",NA
"1198",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",33,"C",1,"",1,33,"R",0,1,"",NA
"1199",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",33,"C",1,"",1,33,"R",1,1,"",NA
"1200",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",33,"L",1,"",1,33,"R",0,1,"",NA
"1201",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",33,"R",1,"",1,33,"C",1,1,"",NA
"1202",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",33,"R",0,"",1,33,"L",0,1,"",NA
"1203",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",33,"C",1,"",1,33,"R",0,1,"",NA
"1204",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",33,"C",1,"",1,33,"L",1,1,"",NA
"1205",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",33,"L",1,"",1,33,"C",1,1,"",NA
"1206",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",33,"C",1,"",1,33,"L",0,1,"",NA
"1207",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",33,"L",1,"",1,33,"R",1,1,"",NA
"1208",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",33,"R",1,"",1,33,"C",1,1,"",NA
"1209",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",33,"C",1,"",1,33,"R",0,1,"",NA
"1210",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",33,"L",1,"",1,33,"C",1,1,"",NA
"1211",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",33,"R",1,"",1,33,"L",1,1,"",NA
"1212",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",33,"C",1,"",1,33,"R",0,1,"",NA
"1213",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",33,"R",1,"",1,33,"C",1,1,"",NA
"1214",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",33,"L",0,"",1,33,"L",1,1,"",NA
"1215",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",33,"C",1,"",1,33,"R",0,1,"",NA
"1216",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",33,"C",1,"",1,33,"L",1,1,"",NA
"1217",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",33,"C",1,"",1,33,"L",1,1,"",NA
"1218",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",33,"L",0,"",1,33,"C",1,1,"",NA
"1219",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",33,"R",1,"",1,33,"L",0,1,"",NA
"1220",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",33,"C",1,"",1,33,"C",1,1,"",NA
"1221",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",33,"R",0,"",1,33,"C",0,1,"",NA
"1222",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",34,"R",1,"",1,34,"L",0,1,"",NA
"1223",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",34,"R",1,"",1,34,"R",0,1,"",NA
"1224",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",34,"R",1,"",1,34,"R",1,1,"",NA
"1225",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",34,"L",1,"",1,34,"R",1,1,"",NA
"1226",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",34,"C",1,"",1,34,"C",0,1,"",NA
"1227",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",34,"L",1,"",1,34,"R",1,1,"",NA
"1228",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",34,"R",1,"",1,34,"R",1,1,"",NA
"1229",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",34,"R",1,"",1,34,"R",1,1,"",NA
"1230",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",34,"R",1,"",1,34,"C",0,1,"",NA
"1231",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",34,"L",1,"",1,34,"L",1,1,"",NA
"1232",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",34,"L",0,"",1,34,"C",1,1,"",NA
"1233",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",34,"C",1,"",1,34,"L",1,1,"",NA
"1234",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",34,"R",1,"",1,34,"C",1,1,"",NA
"1235",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",34,"C",1,"",1,34,"C",1,1,"",NA
"1236",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",34,"R",0,"",1,34,"C",1,1,"",NA
"1237",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",34,"L",1,"",1,34,"R",1,1,"",NA
"1238",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",34,"C",1,"",1,34,"C",0,1,"",NA
"1239",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",34,"C",1,"",1,34,"L",0,1,"",NA
"1240",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",34,"R",0,"",1,34,"C",1,1,"",NA
"1241",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",34,"C",1,"",1,34,"R",0,1,"",NA
"1242",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",34,"R",1,"",1,34,"R",1,1,"",NA
"1243",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",34,"L",0,"",1,34,"C",1,1,"",NA
"1244",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",34,"L",0,"",1,34,"L",1,1,"",NA
"1245",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",34,"C",1,"",1,34,"L",1,1,"",NA
"1246",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",34,"R",0,"",1,34,"L",0,1,"",NA
"1247",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",34,"C",1,"",1,34,"C",1,1,"",NA
"1248",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",34,"L",0,"",1,34,"R",0,1,"",NA
"1249",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",34,"R",1,"",1,34,"R",0,1,"",NA
"1250",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",34,"L",0,"",1,34,"L",0,1,"",NA
"1251",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",34,"C",1,"",1,34,"L",1,1,"",NA
"1252",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",34,"R",1,"",1,34,"R",1,1,"",NA
"1253",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",34,"R",1,"Ramps in the opposite direction, position recorded from the feeder",1,34,"C",1,1,"",NA
"1254",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",34,"C",1,"",1,34,"C",1,1,"",NA
"1255",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",34,"L",1,"",1,34,"R",1,1,"",NA
"1256",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",34,"L",1,"",1,34,"C",0,0,"",NA
"1257",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",34,"C",1,"",1,34,"R",1,1,"",NA
"1258",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",34,"C",1,"",1,34,"R",0,1,"",NA
"1259",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",35,"R",1,"",1,35,"L",1,1,"",NA
"1260",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",35,"C",1,"",1,35,"C",0,1,"",NA
"1261",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",35,"C",1,"",1,35,"R",1,1,"",NA
"1262",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",35,"C",1,"",1,35,"R",1,1,"",NA
"1263",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",35,"R",1,"",1,35,"C",1,1,"",NA
"1264",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",35,"L",0,"",1,35,"C",1,1,"",NA
"1265",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",35,"R",1,"",1,35,"L",0,1,"",NA
"1266",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",35,"R",0,"",1,35,"L",1,1,"",NA
"1267",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",35,"R",1,"",1,35,"R",1,1,"",NA
"1268",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",35,"L",0,"",1,35,"C",1,1,"",NA
"1269",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",35,"R",1,"",1,35,"L",0,1,"",NA
"1270",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",35,"C",1,"",1,35,"C",0,1,"",NA
"1271",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",35,"C",1,"",1,35,"R",0,1,"",NA
"1272",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",35,"L",1,"",1,35,"R",0,1,"",NA
"1273",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",35,"L",1,"",1,35,"R",0,1,"",NA
"1274",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",35,"L",1,"",1,35,"C",1,1,"",NA
