"","lizard_id","position","species","sex","trt","clutch","egg_enclosure","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort"
"3009",1222,"C4","delicata","Female","A_28","CL325_22","E040_F120",134,"2/4/2023","13/4/2023",11,"R_B",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Hot","Control"
"3010",1223,"G4","delicata","Female","A_23","CL325_22","E040_F120",115,"28/3/2023","13/4/2023",16,"B_R",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Cold","Control"
"3011",1166,"D4","delicata","Female","A_28","CL312_22","E048_F120",143,"4/4/2023","13/4/2023",9,"R_B",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Hot","Control"
"3012",1424,"F3","delicata","Female","A_23","CL383_22","E048_F120",97,"31/3/2023","13/4/2023",13,"B_R",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","Control"
"3013",1239,"E4","delicata","Female","A_23","CL329_22","E051_F120",113,"30/3/2023","13/4/2023",14,"B_R",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","Control"
"3014",1390,"C4","delicata","Male","A_23","CL374_22","E051_F120",101,"30/3/2023","13/4/2023",14,"R_B",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","Control"
"3015",1478,"A2","guichenoti","Male","B_23","CL400_22","E054_F120",85,"23/3/2023","13/4/2023",21,"B_R",36,NA,NA,NA,NA,36,"R",0,1,"",NA,"Cold","CORT"
"3016",1479,"D1","guichenoti","Female","A_28","CL400_22","E054_F120",108,"28/3/2023","13/4/2023",16,"R_B",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Hot","Control"
"3017",2298,"A2","guichenoti","Female","B_28","CL619_23","E056_F120",62,"26/3/2023","13/4/2023",18,"B_R",36,NA,NA,NA,NA,36,"L",0,1,"",NA,"Hot","CORT"
"3018",1374,"C1","guichenoti","Male","B_23","CL371_22","E058_F120",97,"20/3/2023","13/4/2023",24,"R_B",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"3019",1613,"F2","guichenoti","Male","B_23","CL439_22","E059_F120",80,"29/3/2023","13/4/2023",15,"R_B",36,NA,NA,NA,NA,36,"L",0,1,"",NA,"Cold","CORT"
"3020",2164,"E3","guichenoti","Female","B_23","CL584_22","E059_F120",48,"20/3/2023","13/4/2023",24,"B_R",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"3021",1283,"A4","guichenoti","Female","A_23","CL344_22","E067",106,"28/3/2023","13/4/2023",16,"R_B",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","Control"
"3022",2047,"B3","guichenoti","Male","A_23","CL552_22","E067",55,"27/3/2023","13/4/2023",17,"B_R",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","Control"
"3023",1419,"F2","guichenoti","Female","A_28","CL382_22","E068",118,"20/3/2023","13/4/2023",24,"B_R",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","Control"
"3024",1421,"G1","guichenoti","Male","B_23","CL382_22","E068",97,"20/3/2023","13/4/2023",24,"R_B",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"3025",1611,"C3","guichenoti","Female","B_28","CL438_22","E0.",99,"26/3/2023","13/4/2023",18,"B_R",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"3026",1334,"G4","delicata","Female","A_28","CL358_22","E001_F120",127,"31/3/2023","13/4/2023",13,"B_R",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","Control"
"3027",2351,"F1","delicata","Male","A_28","CL634_23","E001_F120",59,"6/4/2023","13/4/2023",7,"B_R",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3028",1438,"B1","guichenoti","Male","B_28","CL386_22","E002_M/E006_M",113,"21/3/2023","13/4/2023",23,"B_R",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"3029",1442,"E1","guichenoti","Male","B_23","CL388_22","E003_F120",94,"21/3/2023","13/4/2023",23,"B_R",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Cold","CORT"
"3030",1443,"E3","guichenoti","Male","A_23","CL388_22","E003_F120",94,"20/3/2023","13/4/2023",24,"R_B",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","Control"
"3031",1432,"B3","guichenoti","Male","B_23","CL385_22","E003_M/E005_M",94,"20/3/2023","13/4/2023",24,"R_B",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Cold","CORT"
"3032",1562,"A4","guichenoti","Female","B_28","CL423_22","E003_M/E005_M",101,"26/3/2023","13/4/2023",18,"B_R",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"3033",1255,"A1","delicata","Male","A_23","CL334_22","E004_F120",111,"31/3/2023","13/4/2023",13,"B_R",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"3034",1257,"D4","delicata","Male","B_23","CL334_22","E004_F120",111,"27/3/2023","13/4/2023",17,"B_R",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"3035",1258,"G2","delicata","Female","A_28","CL334_22","E004_F120",129,"28/3/2023","13/4/2023",16,"B_R",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","Control"
"3036",1565,"E1","guichenoti","Female","B_28","CL424_22","E004_M",101,"29/3/2023","13/4/2023",15,"R_B",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","CORT"
"3037",2081,"G3","guichenoti","Male","B_23","CL562_22","E004_M",52,"3/4/2023","13/4/2023",10,"B_R",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"3038",1358,"D1","guichenoti","Female","B_28","CL365_22","E005_F120",129,"20/3/2023","13/4/2023",24,"R_B",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"3039",1340,"F4","guichenoti","Female","B_28","CL360_22","E006_F120",122,"6/4/2023","13/4/2023",7,"R_B",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"3040",1229,"D4","delicata","Male","B_28","CL326_22","E007_F120",129,"29/3/2023","13/4/2023",15,"R_B",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Hot","CORT"
"3041",2105,"C4","delicata","Female","B_23","CL569_22","E007_F120",59,"1/4/2023","13/4/2023",12,"B_R",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"3042",2106,"F3","delicata","Female","A_28","CL569_22","E007_F120",78,"9/4/2023","13/4/2023",4,"B_R",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3043",1202,"C2","delicata","Male","B_28","CL319_22","E007_M/E017_M",134,"26/3/2023","13/4/2023",18,"B_R",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"3044",1410,"A1","delicata","Female","A_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","Control"
"3045",1408,"G2","delicata","Female","B_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","CORT"
"3046",2205,"C2","delicata","Male","A_28","CL595_22","E008_F120",69,"9/4/2023","13/4/2023",4,"B_R",37,NA,NA,NA,NA,37,"C",NA,0,"",NA,"Hot","Control"
"3047",1463,"C1","guichenoti","Female","B_28","CL396_22","E009_F120",111,"27/3/2023","13/4/2023",17,"B_R",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"3048",1192,"D4","delicata","Male","A_23","CL317_22","E010_M",120,"29/3/2023","13/4/2023",15,"R_B",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","Control"
"3049",1795,"G3","guichenoti","Female","A_23","CL489_22","E011_F120",66,"5/4/2023","13/4/2023",8,"B_R",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","Control"
"3050",2073,"A1","delicata","Male","B_23","CL560_22","E011_M/E024_M",57,"22/3/2023","13/4/2023",22,"B_R",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Cold","CORT"
"3051",1276,"B1","guichenoti","Female","A_28","CL341_22","E012_F120",129,"29/3/2023","13/4/2023",15,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3052",1366,"C1","guichenoti","Female","A_28","CL368_22","E012_F120",127,"1/4/2023","13/4/2023",12,"B_R",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3053",1401,"A3","delicata","Female","B_28","CL377_22","E014_F120",115,"1/4/2023","13/4/2023",12,"R_B",37,NA,NA,NA,NA,37,"L",0,0,"",NA,"Hot","CORT"
"3054",1399,"B4","delicata","Male","A_23","CL377_22","E014_F120",97,"3/4/2023","13/4/2023",10,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"3055",1402,"E2","delicata","Male","A_28","CL377_22","E014_F120",118,"1/4/2023","13/4/2023",12,"R_B",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","Control"
"3056",1207,"A3","delicata","Female","B_23","CL320_22","E014_M",118,"30/3/2023","13/4/2023",14,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"3057",1205,"B4","delicata","Male","A_28","CL320_22","E014_M",136,"31/3/2023","13/4/2023",13,"R_B",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","Control"
"3058",1303,"D2","delicata","Female","B_23","CL350_22","E014_M",113,"30/3/2023","13/4/2023",14,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"3059",1580,"F2","guichenoti","Female","B_28","CL428_22","E015_F120",99,"20/3/2023","13/4/2023",24,"R_B",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","CORT"
"3060",1284,"B2","delicata","Male","B_28","CL345_22","E016_F120",129,"21/3/2023","13/4/2023",23,"B_R",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"3061",1373,"A2","guichenoti","Female","A_28","CL370_22","E016_F120",120,"24/3/2023","13/4/2023",20,"B_R",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3062",1371,"D3","guichenoti","Male","A_23","CL370_22","E016_F120",94,"27/3/2023","13/4/2023",17,"B_R",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"3063",1609,"A4","guichenoti","Female","A_28","CL437_22","E016_F120",101,"25/3/2023","13/4/2023",19,"B_R",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","Control"
"3064",1233,"B2","delicata","Female","B_23","CL327_22","E016_M",115,"31/3/2023","13/4/2023",13,"B_R",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"3065",1230,"F1","delicata","Female","B_28","CL327_22","E016_M",132,"29/3/2023","13/4/2023",15,"B_R",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"3066",1328,"G2","delicata","Male","A_23","CL357_22","E016_M",108,"5/4/2023","13/4/2023",8,"R_B",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Cold","Control"
"3067",1174,"E2","delicata","Male","A_23","CL313_22","E019_F120",132,"31/3/2023","13/4/2023",13,"R_B",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Cold","Control"
"3068",1172,"E4","delicata","Male","B_28","CL313_22","E019_F120",148,"10/4/2023","13/4/2023",3,"R_B",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Hot","CORT"
"3069",1382,"A1","delicata","Female","B_28","CL373_22","E019_M",118,"1/4/2023","13/4/2023",12,"B_R",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Hot","CORT"
"3070",1381,"A3","delicata","Male","A_28","CL373_22","E019_M",122,"30/3/2023","13/4/2023",14,"R_B",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Hot","Control"
"3071",1240,"B2","delicata","Female","A_28","CL330_22","E020_F120",132,"30/3/2023","13/4/2023",14,"B_R",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Hot","Control"
"3072",1619,"G4","delicata","Female","B_23","CL440_22","E020_F120",80,"7/4/2023","13/4/2023",6,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"3073",2255,"E2","delicata","Female","B_28","CL607_22","E020_F120",66,"2/4/2023","13/4/2023",11,"B_R",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Hot","CORT"
"3074",2486,"F3","delicata","Female","B_28","CL677_23","E020_M",45,"2/4/2023","13/4/2023",11,"B_R",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"3075",1454,"C4","delicata","Female","B_28","CL392_22","E021_M",115,"28/3/2023","13/4/2023",16,"R_B",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"3076",2346,"E4","delicata","Female","B_23","CL633_23","E021_M",41,"11/4/2023","13/4/2023",2,"B_R",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Cold","CORT"
"3077",1218,"E3","guichenoti","Female","A_28","CL324_22","E026_F120",132,"21/3/2023","13/4/2023",23,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3078",1182,"F3","delicata","Male","B_23","CL315_22","E027_F120",122,"29/3/2023","13/4/2023",15,"R_B",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"3079",2009,"G1","guichenoti","Male","A_28","CL542_22","E028_F120",78,"3/4/2023","13/4/2023",10,"B_R",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","Control"
"3080",1531,"D2","delicata","Male","A_23","CL414_22","E029_F120",85,"27/3/2023","13/4/2023",17,"B_R",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"3081",1177,"D1","guichenoti","Male","A_23","CL314_22","E030_F120",125,"28/3/2023","13/4/2023",16,"R_B",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"3082",1360,"G3","guichenoti","Female","A_28","CL366_22","E030_F120",120,"21/3/2023","13/4/2023",23,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3083",1417,"F4","guichenoti","Female","B_28","CL381_22","E030_F120",97,"20/3/2023","13/4/2023",24,"R_B",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","CORT"
"3084",1459,"D3","guichenoti","Male","B_23","CL394_22","E030_F120",92,"8/4/2023","13/4/2023",5,"B_R",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"3085",1674,"G1","guichenoti","Female","B_23","CL455_22","E030_F120",94,"6/4/2023","13/4/2023",7,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"3086",2242,"G4","delicata","Male","B_28","CL604_22","E030_M",66,"1/4/2023","13/4/2023",12,"B_R",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","CORT"
"3087",1534,"F2","guichenoti","Female","A_23","CL415_22","E031_F120",85,"20/3/2023","13/4/2023",24,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"3088",1467,"F4","guichenoti","Female","A_28","CL397_22","E032_F120",111,"20/3/2023","13/4/2023",24,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3089",1296,"B4","delicata","Female","B_23","CL348_22","E036_F120",108,"5/4/2023","13/4/2023",8,"B_R",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"3090",1322,"C2","delicata","Male","B_23","CL356_22","E036_F120",108,"26/3/2023","13/4/2023",18,"R_B",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"3091",1487,"F1","delicata","Male","A_23","CL402_22","E038_F120",85,"20/3/2023","13/4/2023",24,"B_R",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"3092",1198,"B2","delicata","Male","A_23","CL318_22","E039_F120",120,"29/3/2023","13/4/2023",15,"R_B",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"3093",1222,"C4","delicata","Female","A_28","CL325_22","E040_F120",134,"2/4/2023","13/4/2023",11,"R_B",37,NA,NA,NA,NA,37,"R",NA,0,"",NA,"Hot","Control"
"3094",1223,"G4","delicata","Female","A_23","CL325_22","E040_F120",115,"28/3/2023","13/4/2023",16,"B_R",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","Control"
"3095",1166,"D4","delicata","Female","A_28","CL312_22","E048_F120",143,"4/4/2023","13/4/2023",9,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3096",1424,"F3","delicata","Female","A_23","CL383_22","E048_F120",97,"31/3/2023","13/4/2023",13,"B_R",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"3097",1239,"E4","delicata","Female","A_23","CL329_22","E051_F120",113,"30/3/2023","13/4/2023",14,"B_R",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","Control"
"3098",1390,"C4","delicata","Male","A_23","CL374_22","E051_F120",101,"30/3/2023","13/4/2023",14,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"3099",1478,"A2","guichenoti","Male","B_23","CL400_22","E054_F120",85,"23/3/2023","13/4/2023",21,"B_R",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"3100",1479,"D1","guichenoti","Female","A_28","CL400_22","E054_F120",108,"28/3/2023","13/4/2023",16,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3101",2298,"A2","guichenoti","Female","B_28","CL619_23","E056_F120",62,"26/3/2023","13/4/2023",18,"B_R",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"3102",1374,"C1","guichenoti","Male","B_23","CL371_22","E058_F120",97,"20/3/2023","13/4/2023",24,"R_B",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"3103",1613,"F2","guichenoti","Male","B_23","CL439_22","E059_F120",80,"29/3/2023","13/4/2023",15,"R_B",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"3104",2164,"E3","guichenoti","Female","B_23","CL584_22","E059_F120",48,"20/3/2023","13/4/2023",24,"B_R",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"3105",1283,"A4","guichenoti","Female","A_23","CL344_22","E067",106,"28/3/2023","13/4/2023",16,"R_B",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"3106",2047,"B3","guichenoti","Male","A_23","CL552_22","E067",55,"27/3/2023","13/4/2023",17,"B_R",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"3107",1419,"F2","guichenoti","Female","A_28","CL382_22","E068",118,"20/3/2023","13/4/2023",24,"B_R",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"3108",1421,"G1","guichenoti","Male","B_23","CL382_22","E068",97,"20/3/2023","13/4/2023",24,"R_B",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"3109",1611,"C3","guichenoti","Female","B_28","CL438_22","E0.",99,"26/3/2023","13/4/2023",18,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3110",1334,"G4","delicata","Female","A_28","CL358_22","E001_F120",127,"31/3/2023","13/4/2023",13,"B_R",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Hot","Control"
"3111",2351,"F1","delicata","Male","A_28","CL634_23","E001_F120",59,"6/4/2023","13/4/2023",7,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3112",1438,"B1","guichenoti","Male","B_28","CL386_22","E002_M/E006_M",113,"21/3/2023","13/4/2023",23,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3113",1442,"E1","guichenoti","Male","B_23","CL388_22","E003_F120",94,"21/3/2023","13/4/2023",23,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3114",1443,"E3","guichenoti","Male","A_23","CL388_22","E003_F120",94,"20/3/2023","13/4/2023",24,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"3115",1432,"B3","guichenoti","Male","B_23","CL385_22","E003_M/E005_M",94,"20/3/2023","13/4/2023",24,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3116",1562,"A4","guichenoti","Female","B_28","CL423_22","E003_M/E005_M",101,"26/3/2023","13/4/2023",18,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3117",1255,"A1","delicata","Male","A_23","CL334_22","E004_F120",111,"31/3/2023","13/4/2023",13,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"3118",1257,"D4","delicata","Male","B_23","CL334_22","E004_F120",111,"27/3/2023","13/4/2023",17,"B_R",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","CORT"
"3119",1258,"G2","delicata","Female","A_28","CL334_22","E004_F120",129,"28/3/2023","13/4/2023",16,"B_R",38,NA,NA,NA,NA,38,"L",0,0,"",NA,"Hot","Control"
"3120",1565,"E1","guichenoti","Female","B_28","CL424_22","E004_M",101,"29/3/2023","13/4/2023",15,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3121",2081,"G3","guichenoti","Male","B_23","CL562_22","E004_M",52,"3/4/2023","13/4/2023",10,"B_R",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","CORT"
"3122",1358,"D1","guichenoti","Female","B_28","CL365_22","E005_F120",129,"20/3/2023","13/4/2023",24,"R_B",38,NA,NA,NA,NA,38,"L",0,1,"",NA,"Hot","CORT"
"3123",1340,"F4","guichenoti","Female","B_28","CL360_22","E006_F120",122,"6/4/2023","13/4/2023",7,"R_B",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","CORT"
"3124",1229,"D4","delicata","Male","B_28","CL326_22","E007_F120",129,"29/3/2023","13/4/2023",15,"R_B",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Hot","CORT"
"3125",2105,"C4","delicata","Female","B_23","CL569_22","E007_F120",59,"1/4/2023","13/4/2023",12,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3126",2106,"F3","delicata","Female","A_28","CL569_22","E007_F120",78,"9/4/2023","13/4/2023",4,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3127",1202,"C2","delicata","Male","B_28","CL319_22","E007_M/E017_M",134,"26/3/2023","13/4/2023",18,"B_R",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","CORT"
"3128",1410,"A1","delicata","Female","A_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3129",1408,"G2","delicata","Female","B_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Hot","CORT"
"3130",2205,"C2","delicata","Male","A_28","CL595_22","E008_F120",69,"9/4/2023","13/4/2023",4,"B_R",38,NA,NA,NA,NA,38,"R",NA,0,"",NA,"Hot","Control"
"3131",1463,"C1","guichenoti","Female","B_28","CL396_22","E009_F120",111,"27/3/2023","13/4/2023",17,"B_R",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","CORT"
"3132",1192,"D4","delicata","Male","A_23","CL317_22","E010_M",120,"29/3/2023","13/4/2023",15,"R_B",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","Control"
"3133",1795,"G3","guichenoti","Female","A_23","CL489_22","E011_F120",66,"5/4/2023","13/4/2023",8,"B_R",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","Control"
"3134",2073,"A1","delicata","Male","B_23","CL560_22","E011_M/E024_M",57,"22/3/2023","13/4/2023",22,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3135",1276,"B1","guichenoti","Female","A_28","CL341_22","E012_F120",129,"29/3/2023","13/4/2023",15,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3136",1366,"C1","guichenoti","Female","A_28","CL368_22","E012_F120",127,"1/4/2023","13/4/2023",12,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3137",1401,"A3","delicata","Female","B_28","CL377_22","E014_F120",115,"1/4/2023","13/4/2023",12,"R_B",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","CORT"
"3138",1399,"B4","delicata","Male","A_23","CL377_22","E014_F120",97,"3/4/2023","13/4/2023",10,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"3139",1402,"E2","delicata","Male","A_28","CL377_22","E014_F120",118,"1/4/2023","13/4/2023",12,"R_B",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","Control"
"3140",1207,"A3","delicata","Female","B_23","CL320_22","E014_M",118,"30/3/2023","13/4/2023",14,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3141",1205,"B4","delicata","Male","A_28","CL320_22","E014_M",136,"31/3/2023","13/4/2023",13,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3142",1303,"D2","delicata","Female","B_23","CL350_22","E014_M",113,"30/3/2023","13/4/2023",14,"R_B",38,NA,NA,NA,NA,38,"L",0,1,"",NA,"Cold","CORT"
"3143",1580,"F2","guichenoti","Female","B_28","CL428_22","E015_F120",99,"20/3/2023","13/4/2023",24,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3144",1284,"B2","delicata","Male","B_28","CL345_22","E016_F120",129,"21/3/2023","13/4/2023",23,"B_R",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","CORT"
"3145",1373,"A2","guichenoti","Female","A_28","CL370_22","E016_F120",120,"24/3/2023","13/4/2023",20,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3146",1371,"D3","guichenoti","Male","A_23","CL370_22","E016_F120",94,"27/3/2023","13/4/2023",17,"B_R",38,NA,NA,NA,NA,38,"L",0,1,"",NA,"Cold","Control"
"3147",1609,"A4","guichenoti","Female","A_28","CL437_22","E016_F120",101,"25/3/2023","13/4/2023",19,"B_R",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","Control"
"3148",1233,"B2","delicata","Female","B_23","CL327_22","E016_M",115,"31/3/2023","13/4/2023",13,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3149",1230,"F1","delicata","Female","B_28","CL327_22","E016_M",132,"29/3/2023","13/4/2023",15,"B_R",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3150",1328,"G2","delicata","Male","A_23","CL357_22","E016_M",108,"5/4/2023","13/4/2023",8,"R_B",38,NA,NA,NA,NA,38,"L",1,1,"",NA,"Cold","Control"
"3151",1174,"E2","delicata","Male","A_23","CL313_22","E019_F120",132,"31/3/2023","13/4/2023",13,"R_B",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
